time,erro_modelo
9594.0,0.2983491839491653
9595.0,0.27911478432350156
9596.0,0.24253220856189728
9597.0,0.1884381054318619
9598.0,0.152787897875576
9599.0,0.14386830837461473
9600.0,0.1251888899481964
9601.0,0.12268904879457473
9602.0,0.10090248003833771
9603.0,0.08771227224502563
9604.0,0.06608080477449418
9605.0,0.06221913159820559
9606.0,0.06596372663047789
9607.0,0.05906164287593842
9608.0,0.060472003358936335
9609.0,0.03579045445653917
9610.0,0.021854766469860065
9611.0,0.0008143708109855513
9612.0,0.010112055024337735
9613.0,0.0026602596044540405
9614.0,0.0037806332111358365
9615.0,0.004264190793037387
9616.0,0.0036982297897338867
9617.0,0.0062575219548416106
9618.0,0.00180034339427948
9619.0,0.0013599246740341187
9620.0,0.0018507540225982666
9621.0,0.012004025658798212
9622.0,0.0048190979636383025
9623.0,0.00395293816692352
9624.0,0.011964575212860096
9625.0,0.010161445301437366
9626.0,0.0011865319334793123
9627.0,0.012367963790893555
9628.0,0.02276397534294128
9629.0,0.014616131782531738
9630.0,0.0066865207278060945
9631.0,0.017052441835403442
9632.0,0.01824118196964264
9633.0,0.027780644973945612
9634.0,0.02742109485549926
9635.0,0.034266268904342645
9636.0,0.04037212193939209
9637.0,0.029561718995704644
9638.0,0.037738997349472045
9639.0,0.037973228702278136
9640.0,0.029246022994651788
9641.0,0.028977742488517755
9642.0,0.01951029189510345
9643.0,0.01921736486835479
9644.0,0.06528512350635529
9645.0,0.07677674293518064
9646.0,0.06330352455841065
9647.0,0.05959444879558566
9648.0,0.08211255780773166
9649.0,0.1126103457762146
9650.0,0.12441737608403014
9651.0,0.12672991709202575
9652.0,0.12739674405545043
9653.0,0.10784656092292785
9654.0,0.10411182328826904
9655.0,0.099884021130867
9656.0,0.0964716403163147
9657.0,0.11340196089237975
9658.0,0.12308469556156158
9659.0,0.11601361290901946
9660.0,0.11824021892041015
9661.0,0.10207769557601928
9662.0,0.12168885426014708
9663.0,0.14214501309209443
9664.0,0.16303402185439977
9665.0,0.19212831415351866
9666.0,0.18486499262041473
9667.0,0.16886675357818517
9668.0,0.17220652103423983
9669.0,0.1865282405028076
9670.0,0.18505163490772158
9671.0,0.183988104402092
9672.0,0.15548113554252624
9673.0,0.17095529691666406
9674.0,0.20368529373314667
9675.0,0.2361394263524475
9676.0,0.20498857426457975
9677.0,0.18977009908646394
9678.0,0.1628011465072632
9679.0,0.16036422550678253
9680.0,0.1565893441438675
9681.0,0.16203391834861755
9682.0,0.14936164021492004
9683.0,0.13598378709869385
9684.0,0.1123545730021286
9685.0,0.08999465971721649
9686.0,0.09736140430900574
9687.0,0.11689374775157929
9688.0,0.11048955856826785
9689.0,0.10365158678028107
9690.0,0.07833553850650787
9691.0,0.07918186485767365
9692.0,0.0710049839340973
9693.0,0.08986363597793579
9694.0,0.09968387156261443
9695.0,0.09964058368934631
9696.0,0.08030405640602112
9697.0,0.06911742404335025
9698.0,0.05775535030994414
9699.0,0.06411829307907105
9700.0,0.04327012239959718
9701.0,0.022352934640312183
9702.0,0.019718096416854874
9703.0,0.02728844047519685
9704.0,0.02709669233295442
9705.0,0.03754144548442839
9706.0,0.040089603653221145
9707.0,0.01612472817070007
9708.0,0.0186069934046936
9709.0,0.030034453433418262
9710.0,0.05923986359272007
9711.0,0.061817362147903454
9712.0,0.04651920855972291
9713.0,0.04746218384239201
9714.0,0.0374106623348236
9715.0,0.02485646590358731
9716.0,0.019905987230606076
9717.0,0.014219435898132321
9718.0,0.010299461928672787
9719.0,0.026733697217369068
9720.0,0.03393325285282134
9721.0,0.013397094758682254
9722.0,0.00837352513339995
9723.0,0.012557580310440075
9724.0,0.031091585755348206
9727.0,0.00674229784641267
9728.0,0.004098836192817701
9729.0,0.014567162981300341
9730.0,0.033823308499984744
9731.0,0.007814261922569288
9732.0,0.01848462224006653
9733.0,0.008099419029884342
9734.0,0.00512604132526398
9735.0,0.0006797732435989412
9736.0,0.0035433201468658415
9737.0,0.00609912261135101
9738.0,0.01094317719108584
9739.0,0.01063528939849856
9740.0,0.011086451855964685
9741.0,0.0125693558133316
9742.0,0.01535949393875119
9743.0,0.02906175033416747
9744.0,0.034664229315185535
9745.0,0.07521775081985474
9746.0,0.0787113876663971
9747.0,0.08029494896762848
9748.0,0.08101755097740174
9749.0,0.06400319575336455
9750.0,0.047581107180976856
9751.0,0.04816317633953093
9752.0,0.046853677194976795
9753.0,0.06213450073268889
9754.0,0.06805418356094362
9755.0,0.08334793150424954
9756.0,0.09971493048370361
9757.0,0.11669707449607847
9758.0,0.09807496828735351
9759.0,0.07025353327625275
9760.0,0.051497977366714465
9761.0,0.032403097313308704
9762.0,0.05764287634525303
9763.0,0.073699951171875
9764.0,0.08957396013439178
9765.0,0.0694115608930588
9766.0,0.03192241848442082
9767.0,0.03999247788455959
9768.0,0.049524023372268744
9769.0,0.08669253749549868
9770.0,0.07050274312496185
9771.0,0.06303187921875
9772.0,0.06481413260334015
9773.0,0.06724776044719696
9774.0,0.08764602526790621
9775.0,0.10837891546554568
9776.0,0.10227158231437686
9777.0,0.09542371615535739
9778.0,0.08788050711154938
9779.0,0.08030104354255677
9780.0,0.10017217978603368
9781.0,0.09450018405914307
9782.0,0.09908092021942139
9783.0,0.08706718607578279
9784.0,0.10418398395412445
9785.0,0.11511064782970429
9786.0,0.14673615529901507
9787.0,0.16191888883478167
9788.0,0.18615367574394226
9789.0,0.19116422071821215
9790.0,0.19417010992765427
9791.0,0.22154219386876106
9792.0,0.22959259090722084
9793.0,0.21900503896176815
9794.0,0.19852258092728137
9795.0,0.1859575163688898
9796.0,0.20017335643056156
9799.0,0.22439671764154612
9800.0,0.22618972011846183
9801.0,0.22444696645256756
9802.0,0.22706825862411262
9803.0,0.22460370227926255
9804.0,0.20743147000902176
9805.0,0.184678827377491
9806.0,0.13039699555370332
9807.0,0.09204329625930784
9808.0,0.08175240098503112
9809.0,0.08491630852222445
9810.0,0.07571447178489688
9811.0,0.06319283231861117
9812.0,0.038471546920471195
9813.0,0.027128338057136575
9814.0,0.01002067686054231
9815.0,0.0218701028731155
9816.0,0.024692844739227282
9817.0,0.04362296775215149
9818.0,0.04223064795368195
9819.0,0.029863699514007552
9820.0,0.017490249266891522
9821.0,0.041779488325119046
9822.0,0.04076369106769559
9823.0,0.049050855485267636
9824.0,0.030359518679313663
9825.0,0.0200814895215988
9826.0,0.01893876417312626
9827.0,0.027173188480071997
9828.0,0.05396239025295255
9829.0,0.06406305579013827
9830.0,0.07466243358783717
9831.0,0.04946175500518804
9832.0,0.024431913334465066
9833.0,0.025897159415817272
9834.0,0.04400825500488281
9835.0,0.03357232824199674
9836.0,0.013601195963554413
9837.0,0.034376966801948516
9838.0,0.01818686440818787
9839.0,0.017911194998359692
9840.0,0.05585388405025479
9841.0,0.05852540893257141
9842.0,0.04287181794643399
9843.0,0.017384436121253927
9844.0,0.017097201338081347
9845.0,0.02460341079864506
9846.0,0.02222438080940245
9847.0,0.028333974035911563
9848.0,0.017336487013435375
9849.0,0.007984947552947985
9850.0,0.0016286408993911594
9851.0,0.01712521552112578
9852.0,0.02801021575000759
9853.0,0.05984772458904267
9854.0,0.06656621320877076
9855.0,0.07218342660930635
9856.0,0.07412366927597047
9857.0,0.08768491088417052
9858.0,0.09168855770263673
9859.0,0.0825219573103714
9860.0,0.050937232526474
9861.0,0.00027343706455229544
9862.0,0.04639653937187194
9863.0,0.08880780712928771
9864.0,0.12016339675750731
9865.0,0.13570757285919188
9866.0,0.1533323043492127
9867.0,0.15994783953063965
9868.0,0.16159934088356018
9869.0,0.13502925634384155
9870.0,0.1202777624130249
9871.0,0.10157429889076233
9872.0,0.1181643037474823
9873.0,0.1442437654826355
9874.0,0.18357007129821779
9875.0,0.22710682376060493
9876.0,0.2860819584223938
9877.0,0.40536124645736693
9878.0,0.5601116199104309
9879.0,0.6805575007107544
9880.0,0.755103669682312
9881.0,0.772907430236206
9882.0,0.778406971995697
9883.0,0.7770230989845276
9884.0,0.7799134907080079
9885.0,0.752733093065918
9886.0,0.7046120579668884
9887.0,0.6269480912364197
9888.0,0.5579513637698365
9889.0,0.4933083710028076
9890.0,0.4400637312966919
9891.0,0.39518308156636045
9892.0,0.32457666240516664
9893.0,0.24448305368423462
9894.0,0.16264719336761474
9895.0,0.0961659841123581
9896.0,0.063384499540596
9897.0,0.028723374765777576
9898.0,0.027287054667205823
9899.0,0.09833194164104464
9900.0,0.11441393347911832
9901.0,0.11138205078907015
9902.0,0.08982029557228088
9903.0,0.06753818332221984
9904.0,0.08114309533271791
9905.0,0.1042918711900711
9906.0,0.1196301756776047
9907.0,0.14430694130725863
9908.0,0.12354534864425659
9909.0,0.1369186519063187
9910.0,0.13900248244173052
9911.0,0.13938581481344225
9912.0,0.16536368580989835
9913.0,0.16428665968112943
9914.0,0.14544248146713257
9915.0,0.13521918937332156
9916.0,0.1336653558886719
9917.0,0.14978094247646334
9918.0,0.14793042687244418
9919.0,0.1458810701734543
9920.0,0.12653686389095306
9921.0,0.1081039430224228
9922.0,0.11765655875205994
9923.0,0.1197701245546341
9924.0,0.13127754911548617
9925.0,0.15185046789712908
9926.0,0.15406686661310198
9927.0,0.1557498782641411
9928.0,0.14841629130542755
9929.0,0.1592284351355553
9930.0,0.17934931503831864
9931.0,0.18122400777637482
9932.0,0.1732272073858261
9933.0,0.14673321977025988
9934.0,0.16434509155817034
9935.0,0.1730632126563072
9936.0,0.19110580995910642
9937.0,0.21029854848749163
9938.0,0.24009200336866376
9939.0,0.2355775892502785
9940.0,0.17016591442525864
9941.0,0.12368214488956454
9942.0,0.1486671484890938
9943.0,0.16399318441980362
9944.0,0.1777285635471344
9945.0,0.1899063317454529
9946.0,0.2554992912686539
9947.0,0.33846524206466677
9948.0,0.4019245303935528
9949.0,0.41880445616542816
9950.0,0.4169795929104042
9951.0,0.4068162679903984
9952.0,0.4157976700574112
9953.0,0.44412479107246394
9954.0,0.5006019473075867
9955.0,0.5487546219140244
9956.0,0.5973613919572639
9957.0,0.6195004774838638
9958.0,0.6508782275484561
9959.0,0.7097513750195503
9960.0,0.7779943086206913
9961.0,0.8188950041426611
9962.0,0.8226793328417731
9963.0,0.7705000645130825
9964.0,0.7074027514666271
9965.0,0.6876290725426483
9966.0,0.6763599248021889
9967.0,0.6388250055372667
9968.0,0.5747254534274292
9969.0,0.4925145791725921
9970.0,0.4280493169791222
9971.0,0.3904665792011547
9972.0,0.361337589449358
9973.0,0.304168210946846
9974.0,0.24462905215322495
9975.0,0.19264492392539978
9976.0,0.16795243992242814
9977.0,0.154089544108181
9978.0,0.15888730360898973
9979.0,0.17275875806808472
9980.0,0.15027636958990098
9981.0,0.1275841108057213
9982.0,0.09634000062942503
9983.0,0.09302687644958496
9984.0,0.09069041162729263
9985.0,0.0888906866312027
9986.0,0.07784323111408234
9987.0,0.05703858672645566
9988.0,0.04515036554071428
9988.0,0.04515036554071428
9989.0,0.060943446296787274
9990.0,0.09494344965782166
9991.0,0.10164172560903549
9992.0,0.09743882329198836
9993.0,0.0733908964670372
9994.0,0.06539364441997528
9995.0,0.057305309025115936
9996.0,0.059389353555107105
9997.0,0.05447089747753145
9998.0,0.04226786181098938
9999.0,0.013888656336402905
